book_id,publisher,num_pages,publication_day,isbn13,publication_month,edition_information,publication_year
2947390,Pan Books,506,,9780330261654,9,,1980
1096370,"Oxford University Press, USA",,6,9780192762474,12,,2001
7635283,mwsshy ntshrty ahng dygr,88,,9789648433500,,,2009
3159657,,,,9781888219302,,,
18619415,The Permanent Press,256,,9781579623586,6,,2014
20641967,lhyy'@ l`m@ lqSwr lthqf@ - lqhr@,384,,9789777188216,,lTb`@ l'wl~,2014
23507843,Matica Hrvatska,106,,,,,1998
10082638,Michael Boden Verlag,,1,9783000160493,9,,2005
10299153,mnshwrt ljml,122,,,,1,1996
2815577,,,,9780061358364,,,
12197875,dr l`wd@,106,,9789950385191,,lTb`@ lsds@,1993
7027568,Bibliotex Editor (Diario de Noticias),95,,,,,2003
8504778,Post Apollo Press,62,1,9780942996715,5,,2010
368460,Ahsahta Press,130,1,9780916272890,1,,2006
1058352,"Little, Brown Young Readers",,1,9780316327671,4,,1999
536618,Broadview Press Inc,,1,9780921149941,12,,1992
18938146,Feltrinelli,,,,,,2012
33245396,"Little, Brown Books for Young Readers",192,26,9780316266574,9,,2017
25464039,Falcon Books,55,25,9780976947677,5,Limited,2015
13029533,University Of Chicago Press,320,1,9780226773872,12,,2011
11551980,,0,,2940012716170,,,
354874,Bison Books,524,1,9780803283787,10,,2002
19061910,Cindy J. Smith,210,,9781493689156,11,second,2013
5631998,Houghton Mifflin Harcourt P,46,1,9780152234959,4,,1987
18517906,dr lSfw@,608,,,,,
13413706,Castell Books,,10,,1,,2012
2232824,CavanKerry Press,196,1,9781933880051,4,,2008
27155275,,,,,,,
36387428,Sammakko,133,10,978952483183,1,,2011
7627662,Turtleback Books,61,1,9780881038828,4,,1990
8136264,,,,,,,
8853045,Athenaeum - Polak & Van Gennep,325,,9789025363970,,in cassette,2009
131885,University of Toronto Press,625,1,9780802089830,10,,2004
18779052,Emma Press,66,26,9780957459625,9,,2013
16146096,lhyy'@ l`m@ lqSwr lthqf@,160,12,,11,hdy@ m` mjl@ lthqf@ ljdyd@ - l`dd 266,2012
22553608,Agra,240,,,,,1989
22817492,Dukh i litera,287,,,,,2006
23619352,Math Paper Press,160,,9789810926533,11,First,2014
11032960,,,,9781164035169,,,
561736,BiblioLife,200,11,9781426403071,1,,2008
561731,Dover Publications,96,21,9780486272733,9,,1992
26862278,Can Yayinlari,71,,9789750726293,9,,2015
8134893,Litmus Press,144,28,9781933959085,5,,2010
7352729,Humanitas,182,,,,,2003
824282,HarperCollins,48,23,9780064443050,7,,2002
34130377,Mariner Books,96,5,9781328715548,9,,2017
385279,New Directions,297,17,9780811201056,9,,1990
17118320,Intense,120,,9789547831636,,,2012
32494868,,,,,,,
2703714,HarperCollins,64,18,9780061496196,3,,2008
13541657,Anaconda Verlag GmbH,80,,9783866470545,,,2006
6261529,Random House (NY),305,,,,,1962
32461032,Dewan Bahasa dan Pustaka (DBP),101,,9789834617967,,,2016
24618522,Albatros,176,,9788000036724,,,2014
713288,Signet,366,2,9780451530691,10,,2007
3072552,Pavement Saw Press,88,1,9781886350885,1,,2000
8099283,"Farrar, Straus and Giroux",85,14,9780374173517,9,,2010
29633671,,,1,9781938584275,11,,2016
26530340,W. W. Norton  Company,96,23,9780393285284,8,,2016
26530344,W. W. Norton  Company,448,17,9780393285949,5,,2016
2791065,,,,9780742622234,,Collected Works of Robert Browning,
11752710,Fence Books,88,2,9781934200421,8,,2011
19071578,,,,9788415614203,,,
33388344,,,,,,,
15852765,ICG,242,4,9781475085662,7,First,2012
18114503,Milkweed Editions,104,7,9781571314574,1,,2014
7846921,Copper Canyon Press,180,21,9781556593048,9,,2010
7846923,Persea,88,26,9780892553587,4,,2010
7403917,Landsbokasafn Isalnds - Haskolabokasafn,,,9789979800385,,,1996
7136493,Ciela,152,,9789542805953,11,,2009
29943,,,,9780887481765,,,
24751740,dr ndls - byrwt,70,,,,,
2937227,Oniks,64,,,,,2004
18432498,Kenning Editions,240,15,9780984647552,10,,2013
13064718,Persea,64,5,9780892553877,12,,2011
3212085,Acantilado,603,,9788415689485,3,,2013
1703965,,,,9781435316782,,,
21950058,,596,17,,9,,2014
39928,"Little, Brown Books for Young Readers",32,5,9780316013161,4,,2006
1776125,,,,9780977808656,,,
17205811,Love Symbol Press,61,30,,12,,2012
27392316,Faber  Faber,,3,9780571307197,9,,2015
1461935,in part with the dusi/e-chap kollektiv,,,,,,2006
292085,"Oxford University Press, USA",416,1,9780195042320,12,,1986
27188565,White Rabbit Press,29,,,,,1966
1419253,University Of Akron Press,75,1,9781884836886,10,,2002
16054573,Is Bankasi Kultur Yayinlari,156,,,11,,2002
17893406,Balboa Press,,15,9781452571485,4,,2013
6296263,House of Anansi,112,2,9780887848230,6,,2009
456351,,160,,9780521082983,,,
32803,Turtleback Books,541,1,9780613084697,11,,1997
6676693,Carnegie-Mellon University Press,80,1,9780887484865,3,,2008
77917,,,,9788420633831,,,
23155728,Crooked Nose Wisdom,150,2,9780975710050,9,,2014
17314661,,51,,,,,
1477880,,,,9780740768668,,,
8666651,,,,9781581734980,,,
22746380,,125,,,,,
17740801,Lynx House Press,84,21,9780899241302,8,,2013
6328560,Coffee House Press,314,1,9781566892292,4,,2009
6328563,Coffee House Press,190,1,9781566892285,4,,2009
6424904,Turtleback Books,256,1,9780613116626,1,,1999
251502,Phoenix,160,4,9780753810491,5,,2000
12729086,,46,,,9,,2011
6613710,ldr l`rby@ ll`lwm,140,,,,,
1541144,Post Apollo Press,,1,9780942996227,1,,1994
8016605,CALYX Books,86,5,9780934971119,10,,2010
44063,"Farrar, Straus and Giroux",304,15,9780374512385,1,,2001
11786720,University of Wisconsin Press,334,6,9780299285005,10,,2011
1753596,Shaghayegh / shqyq,342,,,,,2002
7703955,,,,,,,
35273344,,65,22,9788469729199,5,,2017
18309679,,484,,,,,
6344588,University of California Press,216,2,9780520258785,3,,2009
30685869,Central Square Press,64,4,9781941604021,6,,2016
26031215,Grand Central Publishing,176,5,9781455565283,4,,2016
50484,Black Sparrow Press,250,1,9780876857335,4,,1988
50482,New Directions,448,17,9780811211178,10,Bi-lingual English/French,1989
34850069,Azougue Editorial,151,,,,,2005
8830431,,,,9781409209577,,,
18406267,Oberon Books,112,17,9781783190119,6,,2014
2371144,,135,,,,,2007
23493883,University of California Press,352,26,9780520247468,7,,2015
400211,New Directions,126,17,9780811211024,11,,1989
6154130,dr lshrwq,130,,,,lTb`@ lrb`@,2007
6515152,,,18,,5,,2009
1480612,Woodstock Books,248,1,9781854772039,7,,1997
11098372,,,,,,,1994
29922825,mnshwrt nzr qbn~,173,,,,,2011
26026403,NXB Hong Duc,,,,,,
34875615,,,,,,,
34685208,Mlada fronta,163,,9788020405739,,,2001
1281373,Ohio State University Press,119,1,9780814206515,1,,1995
400931,Knopf,112,15,9780375709647,10,,2002
18338504,CreateSpace Independent Publishing Platform,128,17,9781491282274,8,,2013
182010,,,,9780156210621,,,
25876765,ntshrt nylwfr,304,,9789644485282,,1,2013
16131166,Zhanet 45,44,1,9789544918699,11,,2012
8142262,Atheneum - Polak & Van Gennep,390,,9789025358815,8,Salamander Klassiek,2005
8471387,mshrw` Sb lSwt,10,,,,,2009
162473,Saturnalia Books,67,1,9780975499016,11,,2004
198102,Seven Stories Press,320,8,9781888363883,6,,1999
139004,Barnes  Noble Classics,560,1,9781593080761,8,,2005
28561621,Aldrich Press,42,19,9780692590027,12,,2015
6651446,Doubleday Books,69,1,9780385193849,1,,1984
117263,Gramercy,368,10,9780517220566,9,,2002
168894,"Farrar, Straus and Giroux",336,21,9780374173449,3,,2006
4569109,,,,9780883730270,,,
21848874,Doobie Shemer,41,25,9780991349418,3,Color edition,2014
6730820,Chartwell Books,256,6,9780785825036,5,,2009
15804709,Ohio State University Press,80,22,9780814251850,12,,2012
1383,Harper Perennial,374,1,9780060931957,6,,1999
9688875,Harvard University Press,94,18,9780674052451,4,,2011
13813724,Mercer University Press,506,30,9780881462685,9,,2011
387864,"Farrar, Straus and Giroux",96,15,9780374526986,6,,2000
18455006,Punk & Sissy Publications,59,27,,8,,2013
179848,Semar,180,1,9788877780805,1,,2002
25211321,dr lfkr,517,,9789933106454,,,2016
10955217,W. W. Norton  Company,200,26,9780393341362,9,,2011
25602948,mnshwrt ljml,72,,9789933350659,,,2015
3295298,Buccaneer Books,751,1,9780899668246,2,,1996
1818673,MacMillan Publishing Company,144,1,9780026070102,1,,1974
304618,Blackstaff Press,336,1,9780856404443,12,Second Edition,1990
3910435,,,,9780887600050,,,
2419292,Gallimard Education,309,,9782070361045,,,
1408082,Kepustakaan Populer Gramedia,,,9789799100146,,,2004
386358,Chronicle Books,79,,9780811803205,,1st,1993
150358,Vintage,346,16,9780679724711,6,,1990
150359,Knopf,74,5,9780679434177,12,,1994
150351,Omnidawn Publishing,88,1,9781890650124,10,,2003
150352,Green Integer,64,1,9781557132710,1,,1996
150356,Knopf,112,9,9780375710001,3,,2004
13138219,Texas A University Press,272,28,9781603445269,11,,2011
370819,,22,,,,,2007
8850587,,,,9781420937183,,,
578288,Liverpool University Press,168,1,9780859895033,1,,1996
6992954,Pustaka Jaya,112,,9789794190654,,2nd Ed.,1990
3045821,Copper Canyon Press,136,1,9781556590191,1,,1989
7789413,Mariner Books,195,11,9780547247946,9,,2009
8572628,ntshrt skhn,350,,,,,1998
16436119,Xlibris Corporation,,1,,4,,2001
33656321,Laman Ilmu Resources,51,,,,,2015
13120012,Jonathan Williams Pub.,52,,,1,,1958
1914632,HMH Books for Young Readers,96,15,9780152944643,4,,1987
1223300,WordSong,64,1,9781590782606,11,,2004
22043496,Club Internacional del Libro,316,,,,,1997
23387628,Faber and Faber,33,,9780571235216,,,
25458018,FutureCycle Press,82,29,9781938853777,4,,2015
636722,Dalkey Archive Press,94,1,9781564780331,8,,1993
386361,"Oxford University Press, USA",528,18,9780192816917,6,,1987
70883,Ecco,288,31,9780876855256,5,,2002
70884,Ecco,408,31,9780876858639,5,,2002
70885,HarperCollins,128,31,9780876854372,5,,2002
2402550,Univ Of Minnesota Press,328,5,9780816619870,2,,1993
17211684,Knopf,96,27,9780385349789,8,,2013
10086940,Janet 45,96,,9789544916480,11,,2010
3099444,Tupelo Press,,,,,,2004
25670480,FutureCycle Press,82,3,9781938853784,6,,2015
3158606,Prace,61,,9788020800336,,Poezie Klin,1990
383132,ntshrti mrwryd,136,,97896458811,,,2002
4356399,Broadview Press Inc,552,22,9781551116006,8,,2008
29082576,New Directions,96,4,9780811225823,10,,2016
467289,,,,9780143037859,,,
275129,William Morrow,304,11,9780688140472,1,,1996
1895499,,220,,9780836963236,,,
6877978,McClelland & Stewart,88,7,9780771066788,3,,2006
1402075,Farrar Straus Giroux,,1,9780374172466,9,,1996
3116974,Angus & R,,,9780207954665,,,
24606050,Ecco,128,1,9780062396013,12,,2015
13511324,Black Ocean,104,,9780984475247,,,2012
176139,Milkweed Editions,,1,9781571314093,5,,1999
1224423,"Farrar, Straus and Giroux",320,24,9780374530136,1,,2006
16102541,zwr,,,,,,
1329728,,,,9781857995695,,,
65186,,,,9788437607313,,,
2015586,Gallimard,320,25,9782070320493,5,,1973
18588150,Acheron Press,66,14,,10,,2012
1549518,Hanging Loose Press,110,1,9781882413225,1,,1996
1196319,Knopf,272,6,9780307265388,2,,2007
3905487,,,,9788467201123,,,
7158214,Marick Press,134,30,9781934851043,4,,2009
31208806,,,,,,,
23129883,City Lights Publishers,101,21,9780872866812,4,,2015
23129886,Copper Canyon Press,49,28,,4,,2015
848676,CRW,892,,9781904919742,,,2006
1510259,,,,9780582665385,,,
11102894,,,,9780962152450,,,
148312,New Directions,160,17,9780811215251,11,,2002
2084007,Gallimard,,1,9782070321780,9,,1978
6940869,,,,9788437615752,,,
177053,Sun Dog Press,127,1,9780941543316,11,,2002
18723110,Arnoldo Mondadori,640,,9788804479437,4,,2000
9413933,W. W. Norton  Company,107,23,9780393080223,5,,2011
8609053,Espasa,,2,9788467014853,6,,2004
2683781,Virago UK,272,3,9781844084135,11,,2008
567699,Sentient Publications,200,1,9781591810025,10,,2002
567698,New World Library,114,7,9781577311553,3,,2000
567690,Writer's Digest Books,224,1,9780898792195,4,,1986
567697,Riverhead Trade,224,1,9781573227858,3,,2000
567695,Graywolf Press,80,1,9781555971311,4,,1990
25771749,Copenhagen Storytellers,77,29,9788793215085,6,,2015
26859049,BIBLIOTHEQUE,56,,9786188138285,4,,2015
9319115,bzrgmhr,60,,,,chp nkhst,1989
16475394,Tuttle,384,,9781462901999,,,2011
24178722,Sundress Publications,68,18,9781939675187,12,,2014
11426003,LA Theatre Works,,10,9781580817547,5,,2014
29987263,Gyldendal,80,,9788702187588,,1th,2016
7902381,,,,9781865046969,,,
24325264,Izdatelstvo za poeziia DA,44,,9786197082098,,,2015
27843413,Tin House Books,80,14,9781941040348,6,,2016
16060723,Keep This Bag Away From Children,,,,,,2012
409301,Georgetown University Press,314,1,9781589010048,1,,1991
1104995,Tupelo Press,85,13,9781932195453,12,,2012
4770925,"Farrar, Straus and Giroux",272,31,9780865479029,3,,2009
6233626,Steerforth,240,17,9781581952292,2,,2009
28547539,dr lshrwq,75,,9789770915653,,,2014
17384976,Picture Window Books,32,1,9781404881280,7,,2013
17254568,Garzanti,281,,9788811583011,,i grandi libri,1984
25498413,Eldritch Press,65,,9780692393253,,1st,2015
6635032,dr l`wd@,690,1,,1,,2004
1200763,Dover Publications,464,4,9780486439594,3,,2005
554219,Faber & Faber,593,1,9780571113538,1,,1979
9727921,,79,,9788806294625,,Collezione di poesia,1970
243393,Graywolf Press,304,1,9781555973896,10,,2003
243392,Harper Perennial,92,1,9780060965877,5,,1991
243395,,,,9780939391141,,,
5804588,,,,,,,
15990693,LibriVox,10,31,,3,Unabridged LibriVox group narration,2008
17437146,Trio House Press,90,1,9780985529215,1,,2013
18663856,Lind & CO,327,,9789174610062,,large print,2011
587364,Doubleday,107,1,9780385067195,11,,1973
9516908,,,,9781157418443,,,
435922,Curbstone Books,160,1,9781931896245,9,,2005
891746,Faber and Faber,160,4,9780571222964,3,,2004
6186136,HarperTeen,96,21,9780061547881,4,,2009
6340413,Pergaminho,110,,9789727111602,,,1997
33949626,,,,,,,
3146154,,,,9780977718252,,,
853092,Library of America,1000,20,9781883011789,3,,2000
15762767,Conaculta,196,,9786079505431,,,2011
739175,Margaret K. McElderry Books,32,26,9780689869709,9,,2006
29781365,Deutscher Taschenbuch Verlag,,,9783423110143,9,,2004
19048023,,,,,,,
692785,Hutchinson,31,15,9780091884888,11,,2002
1587280,Viking Juvenile,32,10,9780670035137,9,,2001
24793379,alsari,132,1,9788494268649,12,,2014
24141569,Jacaranda Books,171,30,9781909762046,10,,2014
30130896,,,,,,,
1100543,Kodansha,124,1,9780870114236,9,,1980
1100545,Sheep Meadow Press,,1,9781878818812,12,,1999
1100549,Farrar Straus Giroux,273,1,9780374258689,4,,1990
18326076,Nodin Press,91,1,9781935666509,10,,2013
60964,"New York: Harcourt, Brace, Jovanovich",79,1,9780151421695,9,,1988
16099323,Sam Torode Book Arts,,,,,,
31759467,Canongate,207,,9781782119098,,,2016
452471,University of California Press,160,1,9780520011762,2,,1962
36134000,Carcanet,96,29,,9,,2016
17931930,Peliguin Publications,,19,,4,4,2013
7533365,The Overlook Press,176,31,9781590202821,12,,2009
28190363,Texas Review Press,80,8,9781680030655,4,,2016
756285,Alice James Books,80,1,9781882295234,7,,2002
7673704,Hardie Grant,224,2,9781740666206,12,,2008
6588712,,,,,,,
6588711,Penguin,,1,,7,,1999
34572887,La Bella Varsovia,92,27,9788494500763,3,,2017
7956494,Visor,146,1,9788475226910,1,Palabra de honor,2008
7401434,Princeton University Press,350,1,9780691146317,4,,2010
30557070,Afternoon Books,206,6,9780997488500,6,,2016
584093,,,,9781932887174,,,
883882,Necronomicom Press,13,1,9780686312369,1,,1920
2119598,,,,9781413773446,,,
265577,Post Apollo Press,167,1,9780942996081,1,,1987
157691,Farrar Straus Giroux,,1,9780374527556,10,,2000
195114,Picador,128,15,9780312169442,8,,1997
22581714,Papaveria Press,146,30,9781907881190,6,,2014
2888,University of California Press,154,10,9780520246027,4,,2006
14790819,Picador,55,,9780330516761,,,2010
973068,Graywolf Press,120,24,9781555974749,7,,2007
30228086,Texas Review Press,37,25,9781680030990,10,,2016
2310504,Princeton University Press,170,21,9780691013893,4,,1982
13415572,Cornell University Press,128,13,9780801477751,3,,2012
21911750,nshr myn,112,,,,,2012
252692,Cambridge University Press,272,12,9780521613323,3,,2007
252690,University of Massachusetts Press,497,,9781558493995,,,2004
290796,Hachette Books,192,15,9781401302481,9,,2005
35201453,Troubador Publishing,,11,9781788035569,5,,2017
15850751,Oneworld Publications,160,25,9781851689453,10,,2012
3018265,ryD lrys llktb wlnshr,171,,9781855132634,,,2001
8167573,Adam Yayinlari,69,,9789754186949,11,,2001
31426001,Science Fiction Poetry Association,15,,,,,2016
7823070,if p then q,128,3,9780955864155,3,978-0-9558641-5-5,2010
487262,Orion Publishing Group,288,1,9780753810668,8,,2000
147759,Houghton Mifflin Harcourt P,350,1,9780155826106,9,,1991
13429547,Clarion Books,40,24,9780547435596,7,,2012
131947,W. W. Norton  Company,256,17,9780393058949,6,,2005
30191367,YesYes Books,,,,,,2016
13816668,Word Works,86,15,9780915380817,2,,2012
17575197,New Binary Press,76,30,9780957466128,3,,2013
2018777,Coach House Books,352,19,9781552451205,4,,1999
440025,Harper Perennial,240,26,9780060929480,8,,1998
9932063,Anubis,528,,9789544260804,,Treto izdanie,1994
7123613,Flame Tree Publishing,320,1,,6,,2006
6743361,Bison Books,80,1,9780803220409,9,,2008
6671562,Futurecycle Press,86,25,9780578030982,7,First Edition,2009
2747469,,,,9780440842361,,,
8548113,Wayne State University Press,47,1,9780814333891,3,,2009
6492810,HarperCollins,32,8,9780688164485,8,,2000
1626581,McClelland & Stewart,80,9,9780771015588,4,,2002
23666274,Wydawnictwo Algo,128,,9788364888014,11,2,2014
8789098,Knopf,352,8,9780307594105,3,,2011
2876047,Yale University Press,88,,,,,1954
35171366,Shoestring Press,59,18,,5,2,2017
6893057,McGill-Queen's University Press,192,1,9780773535060,4,,2009
18693645,,,,9780143126386,,,
8349643,ECW Press,90,1,9781550229813,9,,2010
1048820,Wave Books,128,1,9780970367266,1,,2004
11729068,Rinehart,96,,,,First,1958
1282890,Sarabande Books,104,1,9781889330952,10,,2003
17331094,Izdatelsko atelie Ab,,,9789547372412,,,2001
1288000,Methuen Publishing,140,1,9780416129106,1,,1969
842785,Bellflower Press,143,1,9780934958042,9,,1986
27837565,Red Hen Press,96,5,9781597097253,4,,2016
6378200,Red Hen Press,272,15,9781597091213,10,,2008
21019058,,,,9781852245412,,,
32479562,Upper Rubber Boot Books,,15,9781937794811,11,,2016
4502365,Wydawnictwo Literackie,56,,9788308033760,1,,2004
4223449,Red Hen Press,80,1,9781888996586,9,,2002
772744,Putnam Publishing Group,108,6,9780399134623,11,,1989
215681,Dover Publications,240,4,9780486431376,11,,2003
215685,Penguin Classics,406,28,9780140446012,1,,1999
215687,Anchor,480,18,9780385498883,4,,2000
13583321,Oxford University Press,466,,,,,1910
11389534,,,,9788475220505,,,
9754454,Penguin Books,151,,,,First Penguin Classics,1969
11276201,,,,9781161987140,,,
18192898,,36,,,,,
974391,Penguin Books,68,28,9780140422054,10,,1976
21570531,WSOY,88,,9789510403853,,,2014
13158206,Bonniers,46,,,,,1958
1241170,,,,9781852247584,,,
8202465,,,,,,,
3759156,,,,9780548141458,,,
12230469,BiblioLife,188,20,9780554798530,8,,2008
49459,,,,9780679642923,,,
49458,Modern Library,615,1,9780679601616,8,,1995
49457,Riverhead Books,200,1,9781594481567,11,,2005
49456,W. W. Norton  Company,144,17,9780393310986,2,,1994
2227595,Orion Publishing Group Ltd,92,16,9780460870559,5,,1991
847226,,128,25,9780460878319,8,,1997
1227512,WordSong,,1,9781590784389,9,,2007
16115156,"MacMillan Publishing Co., Limited",110,,,1,International Collectors' Library,1900
27829700,Albert Bonniers forlag,182,29,9789100148966,4,,2016
205285,Egmont UK,24,1,9781405206792,6,,2003
50553,,,,9780140423525,,,
31944760,,,,9781945680038,,,
18463987,Seren,80,29,9781781721117,3,,2013
13448364,dr lshrwq,135,,9789770931134,,lTb`@ l'wly,2012
34212318,John RIce,35,,,,,1793
9269669,Turkiye Is Bankasi Kultur Yayinlari,158,,9789944887014,,,2005
2238721,BOA Editions,111,1,9781880238714,1,,1999
